"Airport ID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz database time zone","Type","Source","Change","Percentage","Increase/Decrease"
5876,"Koro Island Airport","Koro Island","Fiji","KXF","NFNO",-17.3458003998,179.42199707,358,"12","U","Pacific/Fiji","airport","OurAirports",-196.7677974698,-1782.8761414771025,"Decrease"
5877,"Rotuma Airport","Rotuma","Fiji","RTA","NFNR",-12.482500076293945,177.0709991455078,22,"12","U","Pacific/Fiji","airport","OurAirports",-189.55349922180176,-1755.5244518545785,"Decrease"
5878,"Savusavu Airport","Savusavu","Fiji","SVU","NFNS",-16.8027992249,179.34100341799999,17,"12","U","Pacific/Fiji","airport","OurAirports",-196.14380264289997,-1781.736752840529,"Decrease"
5879,"Kaufana Airport","Eua Island","Tonga","EUA","NFTE",-21.3782997131,-174.95799255400001,325,"13","U","Pacific/Tongatapu","airport","OurAirports",153.5796928409,1742.3960196680664,"Increase"
5880,"Lifuka Island Airport","Lifuka","Tonga","HPA","NFTL",-19.777000427246094,-174.34100341796875,31,"13","U","Pacific/Tongatapu","airport","OurAirports",154.56400299072266,1735.5946931445635,"Increase"
5881,"Mata'aho Airport","Angaha, Niuafo'ou Island","Tonga","NFO","NFTO",-15.5707998276,-175.632995605,160,"13","U","Pacific/Tongatapu","airport","OurAirports",160.06219577739998,1746.050317396263,"Increase"
5882,"Kuini Lavenia Airport","Niuatoputapu","Tonga","NTT","NFTP",-15.977297,-173.791089,30,"13","U","Pacific/Tongatapu","airport","OurAirports",157.813792,1728.0335126188322,"Increase"
5883,"Vanua Balavu Airport","Vanua Balavu","Fiji","VBV","NFVB",-17.268999099731445,-178.9759979248047,76,"12","U","Pacific/Fiji","airport","OurAirports",161.70699882507324,1780.3959739637112,"Increase"
5884,"Niue International Airport","Alofi","Niue","IUE","NIUE",-19.079030990600586,-169.92559814453125,209,"-11","U","Pacific/Niue","airport","OurAirports",150.84656715393066,1691.349575337568,"Increase"
5885,"Pointe Vele Airport","Futuna Island","Wallis and Futuna","FUT","NLWF",-14.3114004135,-178.065994263,20,"12","U","Pacific/Wallis","airport","OurAirports",163.7545938495,1769.217694553772,"Increase"
5887,"Maota Airport","Savaii Island","Samoa","MXS","NSMA",-13.742300033569336,-172.25799560546875,0,"13","U","Pacific/Apia","airport","OurAirports",158.5156955718994,1711.0450823301521,"Increase"
5888,"Apataki Airport","Apataki","French Polynesia","APK","NTGD",-15.5736,-146.41499299999998,8,"-10","U","Pacific/Tahiti","airport","OurAirports",130.84139299999998,1455.7484433174088,"Increase"
5889,"Ahe Airport","Ahe","French Polynesia","AHE","NTHE",-14.428099632263185,-146.2570037841797,11,"-10","U","Pacific/Tahiti","airport","OurAirports",131.8289041519165,1453.4330823513365,"Increase"
5890,"Hiva Oa-Atuona Airport","Hiva-oa","French Polynesia","AUQ","NTMN",-9.76879024506,-139.011001587,1481,"-9.5","U","Pacific/Marquesas","airport","OurAirports",129.24221134194002,1376.8799015877023,"Increase"
5891,"Ua Pou Airport","Ua Pou","French Polynesia","UAP","NTMP",-9.35167,-140.078003,16,"-9.5","U","Pacific/Marquesas","airport","OurAirports",130.72633299999998,1386.80110078201,"Increase"
5892,"Ua Huka Airport","Ua Huka","French Polynesia","UAH","NTMU",-8.936110000000001,-139.55200200000002,160,"-9.5","U","Pacific/Marquesas","airport","OurAirports",130.615892,1380.9033812164578,"Increase"
5893,"Mota Lava Airport","Ablow","Vanuatu","MTV","NVSA",-13.666000366199999,167.712005615,63,"11","U","Pacific/Efate","airport","OurAirports",-181.3780059812,-1663.847847667568,"Decrease"
5894,"Sola Airport","Sola","Vanuatu","SLH","NVSC",-13.851699829100001,167.537002563,7,"11","U","Pacific/Efate","airport","OurAirports",-181.3887023921,-1662.2749755906514,"Decrease"
5895,"Torres Airstrip","Loh/Linua","Vanuatu","TOH","NVSD",-13.328000068699998,166.638000488,75,"11","U","Pacific/Efate","airport","OurAirports",-179.96600055669998,-1652.8771537673758,"Decrease"
5896,"Siwo Airport","Sangafa","Vanuatu","EAE","NVSE",-17.0902996063,168.343002319,7,"11","U","Pacific/Efate","airport","OurAirports",-185.4333019253,-1672.5798153997898,"Decrease"
5897,"Craig Cove Airport","Craig Cove","Vanuatu","CCV","NVSF",-16.264999,167.923996,69,"11","U","Pacific/Efate","airport","OurAirports",-184.18899499999998,-1667.915705076898,"Decrease"
5898,"Longana Airport","Longana","Vanuatu","LOD","NVSG",-15.3066997528,167.966995239,167,"11","U","Pacific/Efate","airport","OurAirports",-183.2736949918,-1667.6965225879112,"Decrease"
5899,"Sara Airport","Pentecost Island","Vanuatu","SSR","NVSH",-15.4708003998,168.15199279799998,493,"11","U","Pacific/Efate","airport","OurAirports",-183.62279319779998,-1669.650936819066,"Decrease"
5900,"Tavie Airport","Paama Island","Vanuatu","PBJ","NVSI",-16.438999176,168.257003784,160,"11","U","Pacific/Efate","airport","OurAirports",-184.69600296000002,-1671.3348038100814,"Decrease"
5901,"Lamap Airport","Lamap","Vanuatu","LPM","NVSL",-16.461122800000002,167.829253,7,"11","U","Pacific/Efate","airport","OurAirports",-184.2903758,-1667.0970375637246,"Decrease"
5902,"Lamen Bay Airport","Lamen Bay","Vanuatu","LNB","NVSM",-16.584199905400002,168.15899658200001,7,"11","U","Pacific/Efate","airport","OurAirports",-184.7431964874,-1670.4502546767906,"Decrease"
5903,"Maewo-Naone Airport","Maewo Island","Vanuatu","MWF","NVSN",-15,168.082992554,509,"11","U","Pacific/Efate","airport","OurAirports",-183.082992554,-1668.6243927030664,"Decrease"
5904,"Lonorore Airport","Lonorore","Vanuatu","LNE","NVSO",-15.8655996323,168.17199707,43,"11","U","Pacific/Efate","airport","OurAirports",-184.0375967023,-1670.1201824179595,"Decrease"
5905,"Norsup Airport","Norsup","Vanuatu","NUS","NVSP",-16.0797,167.401001,23,"11","U","Pacific/Efate","airport","OurAirports",-183.480701,-1662.5993057580054,"Decrease"
5906,"Gaua Island Airport","Gaua Island","Vanuatu","ZGU","NVSQ",-14.218099594099998,167.587005615,100,"11","U","Pacific/Efate","airport","OurAirports",-181.80510520910002,-1663.083178128373,"Decrease"
5907,"Redcliffe Airport","Redcliffe","Vanuatu","RCL","NVSR",-15.4720001221,167.835006714,36,"11","U","Pacific/Efate","airport","OurAirports",-183.30700683610002,-1666.5024065021057,"Decrease"
5908,"Santo Pekoa International Airport","Santo","Vanuatu","SON","NVSS",-15.505000114399998,167.220001221,184,"11","U","Pacific/Efate","airport","OurAirports",-182.72500133539998,-1660.4151041166617,"Decrease"
5909,"Tongoa Airport","Tongoa Island","Vanuatu","TGH","NVST",-16.8910999298,168.55099487299998,443,"11","U","Pacific/Efate","airport","OurAirports",-185.44209480279997,-1674.5312619912143,"Decrease"
5910,"UlÃ©i Airport","Ambryn Island","Vanuatu","ULB","NVSU",-16.3297,168.3011,170,"11","U","Pacific/Efate","airport","OurAirports",-184.6308,-1671.7045583629827,"Decrease"
5911,"Valesdir Airport","Valesdir","Vanuatu","VLS","NVSV",-16.796100616500002,168.177001953,10,"11","U","Pacific/Efate","airport","OurAirports",-184.9731025695,-1670.7571596530004,"Decrease"
5912,"Southwest Bay Airport","Malekula Island","Vanuatu","SWJ","NVSX",-16.4864,167.4472,68,"11","U","Pacific/Efate","airport","OurAirports",-183.9336,-1663.3153132763978,"Decrease"
5913,"North West Santo Airport","Olpoi","Vanuatu","OLJ","NVSZ",-14.881699562099998,166.557998657,50,"11","U","Pacific/Efate","airport","OurAirports",-181.43969821910002,-1653.3878510237898,"Decrease"
5914,"Aneityum Airport","Anelghowhat","Vanuatu","AUY","NVVA",-20.2492008209,169.770996094,7,"11","U","Pacific/Efate","airport","OurAirports",-190.0201969149,-1688.3258771632825,"Decrease"
5915,"Aniwa Airport","Aniwa","Vanuatu","AWD","NVVB",-19.2346,169.6009,69,"11","U","Pacific/Efate","airport","OurAirports",-188.8355,-1686.191509644079,"Decrease"
5916,"Dillon's Bay Airport","Dillon's Bay","Vanuatu","DLY","NVVD",-18.769399642899998,169.00100708,630,"11","U","Pacific/Efate","airport","OurAirports",-187.7704067229,-1680.0059997963795,"Decrease"
5917,"Futuna Airport","Futuna Island","Vanuatu","FTA","NVVF",-19.516399383499998,170.23199462899998,95,"11","U","Pacific/Efate","airport","OurAirports",-189.74839401249997,-1692.5974359906397,"Decrease"
5918,"Ipota Airport","Ipota","Vanuatu","IPA","NVVI",-18.856389,169.283333,23,"11","U","Pacific/Efate","airport","OurAirports",-188.139722,-1682.8558246568507,"Decrease"
5919,"Tiga Airport","Tiga","New Caledonia","TGJ","NWWA",-21.096099853515625,167.8040008544922,128,"11","U","Pacific/Noumea","airport","OurAirports",-188.9001007080078,-1669.0857420207933,"Decrease"
5920,"ÃŽle Art - Waala Airport","Waala","New Caledonia","BMY","NWWC",-19.720600128173828,163.66099548339844,306,"11","U","Pacific/Noumea","airport","OurAirports",-183.38159561157227,-1627.310968270711,"Decrease"
5921,"ÃŽle des Pins Airport","ÃŽle des Pins","New Caledonia","ILP","NWWE",-22.58889961242676,167.45599365234375,315,"11","U","Pacific/Noumea","airport","OurAirports",-190.0448932647705,-1666.146738159396,"Decrease"
5922,"Fayzabad Airport","Faizabad","Afghanistan","FBD","OAFZ",37.121101,70.518097,3872,"4.5","U","Asia/Kabul","airport","OurAirports",-33.396995999999994,-706.0806468711144,"Decrease"
5924,"Dawadmi Domestic Airport","Dawadmi","Saudi Arabia","\N","OEDW",24.5,44.400001525878906,3429,"3","U","Asia/Riyadh","airport","OurAirports",-19.900001525878906,-444.81226021902904,"Decrease"
5925,"Al-Jawf Domestic Airport","Al-Jawf","Saudi Arabia","AJF","OESK",29.78510093688965,40.099998474121094,2261,"3","U","Asia/Riyadh","airport","OurAirports",-10.314897537231445,-401.3462953868954,"Decrease"
5926,"Wadi Al Dawasir Airport","Wadi-al-dawasir","Saudi Arabia","WAE","OEWD",20.504299163800003,45.1996002197,2062,"3","U","Asia/Riyadh","airport","OurAirports",-24.6953010559,-453.2003984486651,"Decrease"
5927,"Khoram Abad Airport","Khorram Abad","Iran","KHD","OICK",33.43539810180664,48.28290176391602,3782,"3.5","E","Asia/Tehran","airport","OurAirports",-14.847503662109382,-483.2730830460353,"Decrease"
5928,"Bam Airport","Bam","Iran","BXR","OIKM",29.08419990539551,58.45000076293945,3231,"3.5","E","Asia/Tehran","airport","OurAirports",-29.36580085754394,-585.5096898951286,"Decrease"
5929,"Rafsanjan Airport","Rafsanjan","Iran","RJN","OIKR",30.29770088195801,56.05110168457031,5298,"3.5","E","Asia/Tehran","airport","OurAirports",-25.7534008026123,-561.3610285645115,"Decrease"
5930,"Bojnord Airport","Bojnourd","Iran","BJB","OIMN",37.49300003051758,57.30820083618164,3499,"3.5","E","Asia/Tehran","airport","OurAirports",-19.815200805664062,-573.6105123702856,"Decrease"
5931,"Sabzevar National Airport","Sabzevar","Iran","AFZ","OIMS",36.16809844970703,57.59519958496094,3010,"3.5","E","Asia/Tehran","airport","OurAirports",-21.427101135253906,-576.5444268054432,"Decrease"
5932,"Noshahr Airport","Noshahr","Iran","NSH","OINN",36.66329956054688,51.464698791503906,-61,"3.5","E","Asia/Tehran","airport","OurAirports",-14.801399230957024,-515.0506995124231,"Decrease"
5933,"Dasht-e Naz Airport","Dasht-e-naz","Iran","SRY","OINZ",36.635799408000004,53.1935997009,35,"3.5","E","Asia/Tehran","airport","OurAirports",-16.557800292899998,-532.3879538534106,"Decrease"
5934,"Lar Airport","Lar","Iran","LRR","OISL",27.6746997833,54.3833007812,2641,"3.5","E","Asia/Tehran","airport","OurAirports",-26.7086009979,-544.7980987147753,"Decrease"
5935,"Ardabil Airport","Ardabil","Iran","ADU","OITL",38.3256988525,48.4244003296,4315,"3.5","E","Asia/Tehran","airport","OurAirports",-10.0987014771,-484.507500160492,"Decrease"
5936,"Urmia Airport","Uromiyeh","Iran","OMH","OITR",37.6680984497,45.068698883100005,4343,"3.5","E","Asia/Tehran","airport","OurAirports",-7.400600433400008,-450.88345748054667,"Decrease"
5937,"Al Ain International Airport","Al Ain","United Arab Emirates","AAN","OMAL",24.261699676513672,55.60919952392578,869,"4","U","Asia/Dubai","airport","OurAirports",-31.34749984741211,-557.3840522783513,"Decrease"
5938,"Bannu Airport","Bannu","Pakistan","BNP","OPBN",32.9729,70.527901,1325,"5","N","Asia/Karachi","airport","OurAirports",-37.555001,-706.4179756657437,"Decrease"
5939,"Bahawalpur Airport","Bahawalpur","Pakistan","BHV","OPBW",29.348100662231445,71.71800231933594,392,"5","N","Asia/Karachi","airport","OurAirports",-42.36990165710449,-718.623724853809,"Decrease"
5940,"Chitral Airport","Chitral","Pakistan","CJL","OPCH",35.88660049438477,71.80059814453125,4920,"5","N","Asia/Karachi","airport","OurAirports",-35.91399765014648,-719.0067448822329,"Decrease"
5941,"Dalbandin Airport","Dalbandin","Pakistan","DBA","OPDB",28.8782997131,64.3998031616,2800,"5","N","Asia/Karachi","airport","OurAirports",-35.521503448500006,-645.2280729896751,"Decrease"
5942,"Dera Ghazi Khan Airport","Dera Ghazi Khan","Pakistan","DEA","OPDG",29.961000442504886,70.48590087890625,492,"5","N","Asia/Karachi","airport","OurAirports",-40.52490043640137,-706.2115971485256,"Decrease"
5943,"Dera Ismael Khan Airport","Dera Ismael Khan","Pakistan","DSK","OPDI",31.90940093994141,70.89659881591797,594,"5","N","Asia/Karachi","airport","OurAirports",-38.98719787597656,-710.187797304057,"Decrease"
5944,"Jiwani Airport","Jiwani","Pakistan","JIW","OPJI",25.067800521900004,61.805400848400005,186,"5","N","Asia/Karachi","airport","OurAirports",-36.7376003265,-619.5195379505524,"Decrease"
5945,"Hyderabad Airport","Hyderabad","Pakistan","HDD","OPKD",25.3181,68.366096,130,"5","N","Asia/Karachi","airport","OurAirports",-43.047996,-685.3612454084627,"Decrease"
5946,"Khuzdar Airport","Khuzdar","Pakistan","KDD","OPKH",27.790599823,66.64730072020001,4012,"5","N","Asia/Karachi","airport","OurAirports",-38.85670089720001,-667.8712030360116,"Decrease"
5947,"Ormara Airport","Ormara Raik","Pakistan","ORW","OPOR",25.274700164799995,64.58599853519999,10,"5","N","Asia/Karachi","airport","OurAirports",-39.311298370399996,-647.4153469631793,"Decrease"
5948,"Parachinar Airport","Parachinar","Pakistan","PAJ","OPPC",33.902099609400004,70.07160186770001,5800,"5","N","Asia/Karachi","airport","OurAirports",-36.16950225830001,-701.7828995685975,"Decrease"
5949,"Skardu Airport","Skardu","Pakistan","KDU","OPSD",35.33549880981445,75.53600311279297,7316,"5","N","Asia/Karachi","airport","OurAirports",-40.200504302978516,-756.4977115246137,"Decrease"
5950,"Sehwan Sharif Airport","Sehwan Sharif","Pakistan","SYW","OPSN",26.473100662231445,67.71720123291016,121,"5","N","Asia/Karachi","airport","OurAirports",-41.24410057067871,-678.729974922789,"Decrease"
5951,"Turbat International Airport","Turbat","Pakistan","TUK","OPTU",25.98640060424805,63.03020095825195,498,"5","N","Asia/Karachi","airport","OurAirports",-37.043800354003906,-631.7275167513711,"Decrease"
5952,"Sulaymaniyah International Airport","Sulaymaniyah","Iraq","ISU","ORSU",35.5617485046,45.316738128699996,2494,"3","U","Asia/Baghdad","airport","OurAirports",-9.754989624099998,-453.4416925915422,"Decrease"
5953,"Kamishly Airport","Kamishly","Syria","KAC","OSKL",37.020599365234375,41.19139862060547,1480,"2","E","Asia/Damascus","airport","OurAirports",-4.170799255371094,-412.0266477870902,"Decrease"
5954,"Sayun International Airport","Sayun Intl","Yemen","GXF","OYSY",15.9660997391,48.78829956049999,2097,"3","U","Asia/Aden","airport","OurAirports",-32.82219982139999,-489.93873873311156,"Decrease"
5959,"Adak Airport","Adak Island","United States","ADK","PADK",51.87799835205078,-176.64599609375,18,"-10","A","America/Adak","airport","OurAirports",228.52399444580078,1770.8649881495178,"Increase"
5960,"Gustavus Airport","Gustavus","United States","GST","PAGS",58.42530060000001,-135.7070007,35,"-9","A","America/Anchorage","airport","OurAirports",194.13230130000002,1360.3927507309925,"Increase"
5961,"Skagway Airport","Skagway","United States","SGY","PAGY",59.46009826660156,-135.31599426269528,44,"-9","A","America/Anchorage","airport","OurAirports",194.77609252929685,1356.4356871717396,"Increase"
5962,"Holy Cross Airport","Holy Cross","United States","HCR","PAHC",62.18830108642578,-159.77499389648438,70,"-9","A","America/Anchorage","airport","OurAirports",221.96329498291016,1601.3191520017851,"Increase"
5963,"Haines Airport","Haines","United States","HNS","PAHN",59.24380111694336,-135.52400207519528,15,"-9","A","America/Anchorage","airport","OurAirports",194.76780319213864,1358.5275850121811,"Increase"
5964,"Kalskag Airport","Kalskag","United States","KLG","PALG",61.53630065917969,-160.34100341796875,55,"-9","A","America/Anchorage","airport","OurAirports",221.87730407714844,1607.0156669801709,"Increase"
5965,"McGrath Airport","Mcgrath","United States","MCG","PAMC",62.95289993,-155.60600280000003,341,"-9","A","America/Anchorage","airport","OurAirports",218.55890273000003,1559.5318125083077,"Increase"
